,age,workclass,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,act,pred
818,1,2,15,10,0,11,1,4,1,0,1,0,38,0,[1]
819,1,2,9,13,0,6,1,4,1,0,0,0,38,0,[1]
820,1,2,12,14,4,9,1,4,1,0,0,0,38,0,[1]
821,1,2,9,13,2,11,0,4,1,0,0,0,38,0,[1]
822,0,1,9,13,2,9,5,2,0,0,0,0,38,1,[0]
823,1,4,15,10,0,13,1,4,1,0,0,0,38,0,[1]
824,1,2,7,12,2,3,0,4,1,0,0,0,38,1,[0]
825,2,1,8,11,2,10,0,4,1,0,0,0,38,0,[1]
826,1,0,11,9,2,5,0,4,1,0,0,0,38,0,[1]
827,1,4,11,9,4,2,1,4,1,0,0,0,38,0,[1]
828,1,2,11,9,2,9,0,4,1,0,0,1,38,1,[0]
829,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
830,1,3,7,12,2,3,0,4,1,0,0,1,38,0,[1]
831,1,1,12,14,2,9,5,2,0,0,0,0,38,1,[0]
832,1,2,11,9,2,2,0,4,1,0,0,1,38,0,[1]
833,1,2,9,13,2,0,0,4,1,0,0,0,38,0,[1]
834,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
835,2,4,9,13,2,9,0,4,1,0,0,0,38,0,[1]
836,1,3,7,12,2,3,5,4,0,0,0,0,38,0,[1]
837,1,2,9,13,2,6,0,4,1,0,0,0,38,1,[0]
838,2,2,9,13,2,0,0,4,1,0,0,0,38,1,[0]
839,1,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
840,1,3,15,10,2,11,0,4,1,0,0,0,38,0,[1]
841,1,2,15,10,2,9,0,4,1,0,0,0,38,1,[0]
842,1,1,12,14,4,9,1,4,0,0,0,1,38,1,[0]
843,2,1,12,14,2,9,0,4,1,0,0,0,38,0,[1]
844,2,2,12,14,2,3,5,4,0,0,0,1,38,0,[1]
845,1,2,11,9,2,0,5,4,0,0,0,0,38,1,[0]
846,1,2,3,2,2,2,0,3,1,0,0,0,25,0,[1]
847,1,2,11,9,4,13,4,4,1,0,0,1,38,0,[1]
848,1,2,11,9,2,3,0,4,1,0,0,0,38,1,[0]
849,1,2,11,9,4,2,3,4,1,0,1,0,38,1,[0]
850,1,2,8,11,2,2,0,4,1,0,0,0,38,1,[0]
851,2,2,11,9,2,13,0,4,1,0,0,0,38,0,[1]
852,1,2,15,10,2,6,0,4,1,0,0,0,38,1,[0]
853,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[0]
854,1,4,9,13,2,11,0,4,1,0,0,0,38,0,[1]
855,1,4,4,3,2,4,0,4,1,0,0,1,38,1,[0]
856,2,1,11,9,2,13,0,2,1,0,0,0,38,1,[0]
857,1,2,11,9,2,12,0,4,1,0,0,1,38,1,[0]
858,1,2,11,9,2,5,0,4,1,0,0,1,38,0,[1]
859,1,3,15,10,2,4,0,4,1,0,0,1,38,0,[1]
860,1,2,15,10,2,3,0,4,1,0,0,0,38,1,[0]
861,1,2,11,9,2,3,0,4,1,0,0,1,38,1,[0]
862,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
863,2,2,11,9,2,5,0,4,1,0,0,0,38,0,[1]
864,1,2,11,9,0,2,1,4,1,0,0,1,38,1,[0]
865,1,2,15,10,2,6,0,4,1,0,0,1,38,1,[0]
866,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
867,1,4,9,13,2,11,0,4,1,0,0,1,23,0,[1]
868,1,2,15,10,2,9,5,4,0,0,0,0,38,1,[0]
869,2,2,4,3,2,6,0,4,1,0,0,0,31,1,[0]
870,1,1,8,11,2,4,0,4,1,0,0,0,38,0,[1]
871,2,2,15,10,2,9,0,4,1,0,0,0,38,1,[0]
872,2,1,11,9,2,2,0,4,1,0,0,0,38,1,[0]
873,1,2,9,13,2,9,0,1,1,0,0,0,38,1,[0]
874,0,2,12,14,2,7,0,4,1,0,0,0,38,1,[0]
875,1,2,8,11,2,3,0,4,1,0,0,0,38,0,[1]
876,2,2,8,11,0,12,4,2,0,0,0,0,38,0,[1]
877,1,3,11,9,2,4,0,4,1,0,0,1,38,0,[1]
878,2,2,9,13,2,12,0,4,1,0,0,0,38,1,[0]
879,0,2,5,4,2,13,0,4,1,0,0,0,25,0,[1]
880,1,2,11,9,2,3,0,4,1,0,0,0,38,1,[0]
881,2,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
882,0,1,15,10,4,10,1,4,1,0,0,1,38,1,[0]
883,0,5,7,12,4,10,1,4,1,0,0,0,38,0,[1]
884,1,2,15,10,2,4,0,4,1,0,0,1,38,0,[1]
885,1,1,12,14,0,3,1,4,0,0,0,0,38,0,[1]
886,1,2,9,13,2,11,0,4,1,0,0,1,38,1,[0]
887,1,2,8,11,2,2,0,4,1,1,0,0,25,1,[0]
888,0,2,12,14,2,9,0,4,1,0,0,0,38,1,[0]
889,0,2,11,9,2,5,0,4,1,1,0,0,38,1,[0]
890,0,2,9,13,4,11,3,4,1,0,0,0,38,1,[0]
891,1,2,8,11,2,6,5,4,0,0,0,0,28,0,[1]
892,2,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
893,1,2,1,7,2,13,0,4,1,0,0,0,38,1,[0]
894,1,2,9,13,2,3,0,1,1,0,0,1,23,1,[0]
895,1,3,9,13,2,9,0,4,1,0,0,1,38,1,[0]
896,2,2,10,16,4,9,1,4,1,0,0,0,38,0,[1]
897,2,2,11,9,2,13,0,4,1,0,0,0,38,1,[0]
898,0,2,15,10,2,12,0,4,1,1,0,0,38,1,[0]
899,0,2,9,13,2,3,0,4,1,0,0,0,38,1,[0]
900,1,2,11,9,2,11,0,4,1,0,0,1,38,1,[0]
901,2,2,11,9,2,2,0,4,1,0,0,0,11,1,[0]
902,1,4,8,11,2,3,0,4,1,0,0,1,38,1,[0]
903,2,2,11,9,2,6,0,4,1,1,0,0,38,0,[1]
904,1,2,11,9,2,3,0,4,1,0,0,0,38,0,[1]
905,1,0,9,13,4,10,1,2,0,0,0,0,38,0,[1]
906,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
907,1,5,15,10,0,0,1,2,1,0,0,1,38,1,[0]
908,1,2,2,8,0,2,1,4,1,0,1,0,38,0,[1]
909,1,2,9,13,2,9,0,1,1,0,0,0,29,1,[0]
910,1,2,9,13,0,3,4,4,0,0,0,1,38,1,[0]
911,0,1,15,10,2,10,0,4,1,0,0,0,38,1,[0]
912,1,2,11,9,2,6,0,4,1,0,0,0,38,1,[0]
913,2,4,10,16,2,9,0,4,1,0,0,0,38,0,[1]
914,1,2,15,10,2,4,0,4,1,0,0,0,38,1,[0]
915,1,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
916,1,1,15,10,2,10,0,4,1,0,0,1,38,1,[0]
917,1,1,12,14,2,9,5,4,0,0,1,0,38,1,[0]
918,2,1,9,13,2,12,0,4,1,0,0,0,38,1,[0]
919,1,2,9,13,2,0,5,4,0,0,0,0,38,1,[0]
920,0,2,14,15,4,9,1,4,1,0,0,0,38,1,[0]
921,1,1,11,9,2,2,0,4,1,0,0,0,38,0,[1]
922,1,2,11,9,2,12,0,4,1,0,1,0,38,0,[1]
923,1,2,15,10,2,12,0,4,1,0,0,0,38,1,[0]
924,1,3,11,9,2,9,0,4,1,0,0,1,38,0,[1]
925,1,2,15,10,2,0,0,2,1,0,0,0,22,1,[0]
926,2,3,9,13,2,11,0,4,1,0,0,1,38,1,[0]
927,1,2,15,10,2,0,5,4,0,0,0,0,1,1,[0]
928,1,5,15,10,0,12,4,2,0,0,0,0,38,0,[1]
929,1,2,12,14,2,3,0,4,1,0,0,0,38,0,[1]
930,1,3,10,16,2,9,0,4,1,0,0,0,4,1,[0]
931,2,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
932,2,2,11,9,2,11,0,4,1,0,0,0,38,1,[0]
933,1,2,9,13,2,12,0,4,1,0,0,0,38,1,[0]
934,1,1,15,10,0,13,4,4,1,0,0,0,38,0,[1]
935,0,4,9,13,4,9,1,4,1,0,0,1,38,0,[1]
936,1,0,12,14,0,12,1,4,0,0,0,0,38,1,[0]
937,2,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
938,2,2,11,9,2,4,0,4,1,0,0,0,38,0,[1]
939,2,2,0,6,2,13,0,4,1,0,0,0,38,1,[0]
940,1,2,9,13,4,11,1,4,1,0,0,0,38,0,[1]
941,2,2,15,10,0,2,1,4,1,0,0,0,38,1,[0]
942,2,2,12,14,2,3,0,4,1,0,0,0,38,0,[1]
943,2,4,1,7,6,7,4,4,0,0,0,1,11,1,[0]
944,2,2,1,7,2,7,0,4,1,0,0,0,38,1,[0]
945,2,2,11,9,2,10,0,4,1,0,0,0,38,0,[1]
946,0,4,15,10,2,11,0,4,1,0,0,0,38,1,[0]
947,2,5,11,9,0,3,4,4,0,0,0,0,38,0,[1]
948,1,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
949,1,2,11,9,2,6,0,4,1,0,1,0,38,1,[0]
950,1,2,9,13,2,3,0,4,1,1,0,1,38,0,[1]
951,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
952,0,2,8,11,2,9,0,4,1,0,0,0,38,0,[1]
953,1,4,9,13,0,9,2,4,1,0,0,0,38,1,[0]
954,1,2,9,13,2,0,5,2,0,0,0,0,38,0,[1]
955,1,1,11,9,2,10,0,4,1,0,0,0,38,1,[0]
956,2,2,11,9,2,0,5,4,0,1,0,0,38,0,[1]
957,1,2,11,9,2,6,0,4,1,0,0,1,38,1,[0]
958,2,4,11,9,2,0,5,4,0,0,0,0,38,0,[1]
959,1,3,11,9,2,11,0,4,1,0,0,0,38,0,[1]
960,1,2,12,14,4,3,1,4,0,0,0,0,38,1,[0]
961,1,2,11,9,2,3,0,4,1,0,0,0,38,1,[0]
962,1,5,12,14,4,9,1,4,1,0,0,1,38,0,[1]
963,2,2,8,11,2,9,0,4,1,0,0,0,38,1,[0]
964,0,2,9,13,4,9,1,4,1,0,0,0,38,1,[0]
965,1,2,11,9,2,11,0,4,1,0,0,1,38,1,[0]
966,2,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
967,1,3,11,9,2,7,0,2,1,0,0,0,38,0,[1]
968,1,2,9,13,6,0,4,4,1,0,0,1,38,0,[1]
969,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[0]
970,0,2,11,9,2,13,0,4,1,0,0,0,38,1,[0]
971,2,2,12,14,5,9,1,4,0,0,0,0,38,1,[0]
972,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
973,1,0,15,10,6,3,4,0,0,0,0,0,38,0,[1]
974,2,5,0,6,6,7,1,4,0,0,0,0,38,0,[1]
975,2,3,15,10,2,2,0,4,1,0,0,0,38,0,[1]
976,1,2,10,16,2,9,0,4,1,0,0,0,38,0,[1]
977,1,3,9,13,2,3,0,4,1,0,0,1,38,0,[1]
978,2,2,2,8,2,11,0,4,1,0,0,0,38,1,[0]
979,1,2,7,12,2,2,0,4,1,0,0,0,1,1,[0]
980,2,0,11,9,2,0,0,4,1,0,0,0,38,1,[0]
981,1,2,15,10,2,9,0,0,1,0,0,0,38,1,[0]
982,0,2,8,11,2,3,0,4,1,0,0,0,38,0,[1]
983,1,2,9,13,2,3,0,4,1,0,0,1,38,0,[1]
984,0,2,11,9,0,11,1,4,1,0,0,1,38,0,[1]
985,1,1,9,13,2,3,0,4,1,0,0,0,38,1,[0]
986,0,2,8,11,2,6,0,4,1,0,0,0,38,0,[1]
987,2,3,9,13,2,3,0,4,1,0,0,0,38,0,[1]
988,1,3,11,9,2,11,0,4,1,0,0,1,38,0,[1]
989,1,2,11,9,2,2,0,4,1,0,0,1,38,0,[1]
990,1,2,11,9,2,0,0,0,1,0,0,0,38,0,[1]
991,0,2,8,11,2,12,0,4,1,0,1,0,38,1,[0]
992,1,2,9,13,4,9,1,4,1,0,0,0,38,0,[1]
993,2,3,9,13,2,11,0,2,1,0,0,0,22,0,[1]
994,2,2,15,10,2,12,0,4,1,0,0,1,38,1,[0]
995,0,2,11,9,2,0,5,4,0,0,0,0,38,1,[0]
996,1,5,8,11,0,10,1,4,1,0,0,0,38,0,[1]
997,1,1,7,12,2,10,0,4,1,0,0,0,38,0,[1]
998,2,4,8,11,2,4,0,4,1,1,0,1,38,0,[1]
999,0,2,9,13,2,9,5,4,0,0,0,0,38,0,[1]
1000,1,2,9,13,2,9,0,4,1,0,0,1,38,0,[1]
1001,1,3,15,10,2,3,0,4,1,0,0,1,38,1,[0]
1002,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1003,0,2,9,13,2,9,5,4,0,0,0,0,38,1,[0]
1004,1,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1005,1,2,7,12,2,9,0,4,1,0,0,0,38,0,[1]
1006,1,2,7,12,2,2,0,4,1,0,0,0,38,0,[1]
1007,1,3,15,10,2,4,0,4,1,0,0,0,38,0,[1]
1008,2,1,12,14,6,9,4,2,0,0,0,0,38,1,[0]
1009,2,2,11,9,6,13,4,4,1,0,1,0,38,1,[0]
1010,2,5,9,13,2,9,5,4,0,0,0,0,38,1,[0]
1011,1,2,9,13,2,13,0,4,1,0,0,0,38,0,[1]
1012,2,5,10,16,0,3,1,4,0,0,0,0,38,0,[1]
1013,2,1,7,12,0,7,1,4,0,1,0,0,38,0,[1]
1014,1,2,9,13,0,3,1,2,0,0,0,0,38,1,[0]
1015,1,0,9,13,2,12,0,4,1,1,0,0,38,1,[0]
1016,1,2,12,14,2,9,0,4,1,0,0,0,38,1,[0]
1017,2,2,14,15,2,13,0,4,1,0,0,0,38,1,[0]
1018,0,1,15,10,2,10,0,4,1,0,0,0,38,0,[1]
1019,0,5,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1020,1,4,11,9,2,4,0,4,1,0,0,1,38,0,[1]
1021,0,2,9,13,2,13,0,4,1,0,0,0,6,0,[1]
1022,1,2,15,10,2,0,0,4,1,0,0,0,38,0,[1]
1023,1,2,11,9,4,0,3,4,0,0,0,0,38,0,[1]
1024,1,2,8,11,0,3,4,4,0,0,0,0,38,0,[1]
1025,1,2,11,9,2,13,0,4,1,0,0,0,38,1,[0]
1026,2,3,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1027,2,1,9,13,2,9,0,4,1,0,0,0,38,0,[1]
1028,1,5,9,13,0,0,1,4,0,0,0,0,38,0,[1]
1029,1,4,11,9,4,2,1,4,1,0,0,1,38,0,[1]
1030,1,1,9,13,2,9,0,4,1,0,0,0,25,1,[0]
1031,1,2,15,10,2,13,0,4,1,0,0,0,38,1,[0]
1032,2,4,15,10,2,2,0,4,1,0,0,1,38,0,[1]
1033,1,2,12,14,4,3,1,4,1,0,0,0,38,0,[1]
1034,1,4,14,15,2,9,0,4,1,0,0,1,38,0,[1]
1035,1,2,12,14,4,3,1,4,0,1,0,0,38,0,[1]
1036,2,2,11,9,2,0,0,4,1,0,0,1,38,1,[0]
1037,1,2,15,10,2,3,0,4,1,0,0,1,38,0,[1]
1038,1,2,9,13,2,12,0,4,1,0,0,0,38,1,[0]
1039,2,2,1,7,2,13,0,0,1,0,0,0,38,0,[1]
1040,1,4,11,9,2,13,0,4,1,0,0,1,38,1,[0]
1041,1,1,12,14,2,9,0,4,1,0,0,1,38,0,[1]
1042,1,2,9,13,4,9,1,4,0,0,0,1,38,0,[1]
1043,2,4,8,11,2,2,0,4,1,0,0,0,38,0,[1]
1044,2,4,15,10,3,4,1,4,0,1,0,0,38,1,[0]
1045,1,4,9,13,2,2,0,4,1,0,0,1,38,1,[0]
1046,2,2,12,14,0,9,1,4,0,0,0,0,38,1,[0]
1047,1,2,12,14,2,9,0,4,1,0,0,0,38,0,[1]
1048,2,1,9,13,2,9,5,4,0,0,0,1,38,1,[0]
1049,0,3,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1050,1,2,15,10,2,11,0,4,1,0,0,1,38,1,[0]
1051,1,2,9,13,4,11,1,4,1,0,0,1,38,1,[0]
1052,1,2,15,10,2,7,0,4,1,0,0,0,38,1,[0]
1053,1,2,11,9,2,0,5,4,0,0,0,0,38,1,[0]
1054,1,2,9,13,4,9,3,4,0,0,0,0,38,1,[0]
1055,1,4,11,9,2,13,0,4,1,0,0,1,38,1,[0]
1056,1,2,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1057,1,1,9,13,2,9,0,4,1,0,0,1,38,1,[0]
1058,1,1,9,13,2,9,5,4,0,0,0,0,38,1,[0]
1059,1,2,14,15,2,3,0,4,1,0,0,0,38,1,[0]
1060,1,4,15,10,2,9,0,4,1,0,0,0,38,0,[1]
1061,0,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1062,1,0,7,12,2,3,5,4,0,0,0,0,38,1,[0]
1063,1,2,9,13,2,0,0,4,1,0,0,1,38,1,[0]
1064,0,2,2,8,2,13,0,4,1,0,0,0,25,0,[1]
1065,2,2,15,10,2,11,0,4,1,0,0,1,38,0,[1]
1066,1,2,12,14,4,0,1,4,0,0,0,0,38,0,[1]
1067,2,2,9,13,0,3,1,0,1,0,0,1,38,0,[1]
1068,1,2,11,9,2,11,5,4,0,0,0,0,38,0,[1]
1069,0,4,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1070,2,4,9,13,2,9,0,4,1,0,0,0,38,0,[1]
1071,1,2,1,7,2,13,0,4,1,0,0,0,38,0,[1]
1072,0,2,15,10,4,11,1,4,0,0,0,0,38,0,[1]
1073,1,2,11,9,2,2,0,4,1,0,0,1,38,0,[1]
1074,1,4,9,13,2,2,0,4,1,0,0,1,38,1,[0]
1075,1,1,8,11,2,10,0,0,1,0,0,0,38,0,[1]
1076,1,4,11,9,2,3,0,4,1,0,0,0,38,1,[0]
1077,0,0,9,13,4,9,1,4,1,0,0,0,38,1,[0]
1078,1,2,8,11,4,3,4,2,0,0,0,0,38,0,[1]
1079,0,1,15,10,2,10,0,4,1,0,1,0,38,1,[0]
1080,1,2,11,9,4,2,1,4,1,0,0,0,38,1,[0]
1081,1,0,11,9,6,3,1,4,0,0,0,0,38,0,[1]
1082,1,0,9,13,4,3,1,4,0,0,0,1,38,0,[1]
1083,1,4,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1084,1,2,1,7,2,2,0,4,1,0,0,0,38,0,[1]
1085,2,2,10,16,4,9,1,4,0,0,0,1,38,1,[0]
1086,2,1,9,13,0,9,1,4,0,0,1,1,38,0,[1]
1087,2,2,11,9,2,13,0,2,1,0,0,1,38,0,[1]
1088,1,1,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1089,1,3,15,10,2,3,0,4,1,0,0,1,38,1,[0]
1090,1,2,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1091,0,2,11,9,2,3,0,4,1,0,0,1,38,0,[1]
1092,2,0,9,13,2,3,0,4,1,0,0,0,32,1,[0]
1093,1,3,11,9,2,3,0,4,1,0,0,1,38,0,[1]
1094,1,2,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1095,1,2,11,9,2,2,0,4,1,0,0,1,38,0,[1]
1096,1,2,9,13,0,3,1,4,1,0,0,0,38,0,[1]
1097,1,3,9,13,2,11,0,4,1,0,0,0,38,0,[1]
1098,1,2,11,9,2,6,0,4,1,1,0,0,38,0,[1]
1099,1,2,10,16,2,11,0,4,1,0,0,1,38,0,[1]
1100,1,2,11,9,2,11,0,4,1,1,0,0,3,0,[1]
1101,2,5,9,13,2,10,0,4,1,0,0,0,38,0,[1]
1102,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1103,2,4,9,13,2,3,0,4,1,0,0,1,38,0,[1]
1104,1,5,11,9,0,0,4,4,0,0,0,1,38,1,[0]
1105,0,2,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1106,2,2,11,9,4,0,1,4,0,0,0,0,38,1,[0]
1107,1,2,7,12,2,6,0,4,1,0,0,1,38,0,[1]
1108,2,2,4,3,0,2,1,4,1,0,0,0,38,0,[1]
1109,1,5,9,13,0,10,1,4,0,0,0,0,38,0,[1]
1110,1,2,12,14,2,9,0,1,1,0,0,0,2,1,[0]
1111,0,2,9,13,2,12,5,4,0,0,0,0,38,1,[0]
1112,1,2,12,14,0,3,1,4,1,0,0,0,38,1,[0]
1113,1,2,9,13,2,11,0,4,1,0,0,1,38,0,[1]
1114,1,2,9,13,2,2,3,4,1,0,0,0,38,1,[0]
1115,2,4,12,14,0,3,1,4,0,0,0,1,17,0,[1]
1116,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1117,0,2,11,9,2,6,0,4,1,1,0,1,38,1,[0]
1118,1,5,8,11,0,9,4,4,0,0,0,1,38,1,[0]
1119,1,5,11,9,2,6,0,4,1,0,0,0,38,1,[0]
1120,1,2,7,12,2,13,0,4,1,0,0,1,38,1,[0]
1121,0,2,15,10,2,9,0,4,1,0,0,0,38,0,[1]
1122,0,1,11,9,2,13,0,4,1,0,0,1,38,1,[0]
1123,1,2,15,10,0,3,1,4,1,0,0,1,38,1,[0]
1124,1,2,15,10,2,10,0,2,1,0,0,1,38,1,[0]
1125,1,1,9,13,0,9,1,4,1,0,0,1,38,0,[1]
1126,0,2,11,9,2,6,5,4,0,0,0,1,38,0,[1]
1127,2,2,12,14,2,2,5,1,0,0,0,0,29,0,[1]
1128,0,2,15,10,2,7,0,4,1,0,0,0,38,0,[1]
1129,1,0,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1130,1,2,8,11,0,0,1,4,1,0,0,0,38,0,[1]
1131,1,2,9,13,0,9,1,4,1,0,0,0,38,1,[0]
1132,1,0,11,9,0,2,4,4,1,0,0,0,38,0,[1]
1133,1,2,7,12,2,12,0,4,1,0,0,0,38,1,[0]
1134,1,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
1135,1,2,12,14,2,9,0,4,1,0,0,0,8,1,[0]
1136,2,2,11,9,4,2,1,4,1,0,0,0,38,1,[0]
1137,2,1,12,14,2,9,0,4,1,0,0,0,38,0,[1]
1138,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1139,2,0,11,9,2,2,0,2,1,0,0,0,38,1,[0]
1140,2,1,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1141,2,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
1142,1,5,11,9,2,13,0,4,1,0,0,0,38,1,[0]
1143,0,2,9,13,4,11,1,4,0,0,0,0,38,1,[0]
1144,2,2,0,6,2,7,5,2,0,0,0,0,38,0,[1]
1145,2,2,9,13,0,0,4,4,0,0,0,0,38,0,[1]
1146,2,2,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1147,1,2,9,13,2,11,0,4,1,0,0,0,38,1,[0]
1148,1,2,11,9,2,5,0,4,1,0,0,0,38,0,[1]
1149,2,2,11,9,5,13,4,1,1,0,0,0,38,1,[0]
1150,2,5,9,13,2,3,0,4,1,0,0,0,38,0,[1]
1151,1,2,12,14,4,3,1,4,1,0,0,0,38,1,[0]
1152,1,2,15,10,5,9,4,4,0,0,0,0,38,1,[0]
1153,1,2,11,9,2,2,0,4,1,0,0,1,38,1,[0]
1154,1,5,15,10,2,9,5,2,0,0,0,0,38,0,[1]
1155,0,3,11,9,2,3,0,4,1,0,0,1,38,0,[1]
1156,1,2,9,13,4,7,1,4,1,0,0,1,25,1,[0]
1157,0,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1158,2,2,11,9,2,5,0,4,1,0,0,0,38,0,[1]
1159,1,1,9,13,2,7,0,4,1,0,0,0,38,1,[0]
1160,1,2,15,10,2,3,3,4,1,0,0,0,38,1,[0]
1161,2,0,11,9,2,3,0,4,1,0,0,0,38,0,[1]
1162,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1163,1,2,8,11,2,13,0,4,1,0,0,0,38,0,[1]
1164,1,2,12,14,2,3,0,4,1,0,0,0,38,0,[1]
1165,2,2,0,6,6,12,1,4,0,0,0,0,38,0,[1]
1166,1,2,9,13,2,6,0,4,1,0,0,0,38,1,[0]
1167,2,2,11,9,2,2,0,4,1,0,0,0,11,0,[1]
1168,1,2,9,13,5,3,1,4,0,0,0,1,38,0,[1]
1169,1,2,7,12,4,9,1,4,1,0,0,1,38,1,[0]
1170,1,2,12,14,2,3,0,4,1,0,0,1,38,0,[1]
1171,2,2,10,16,0,9,1,4,1,0,0,1,38,0,[1]
1172,1,2,9,13,4,9,1,4,1,0,0,1,38,1,[0]
1173,1,2,12,14,2,9,5,1,0,0,0,1,34,0,[1]
1174,1,2,11,9,2,2,0,4,1,0,0,1,38,0,[1]
1175,1,4,15,10,0,11,4,4,1,0,0,1,38,1,[0]
1176,1,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
1177,2,4,11,9,2,11,0,4,1,0,0,1,38,0,[1]
1178,1,2,11,9,2,13,0,4,1,0,0,1,38,0,[1]
1179,2,2,7,12,2,2,0,4,1,0,0,0,38,1,[0]
1180,1,2,15,10,2,6,0,4,1,1,0,1,38,1,[0]
1181,2,3,14,15,2,9,0,4,1,0,0,0,38,0,[1]
1182,1,2,11,9,2,13,0,4,1,0,0,0,38,0,[1]
1183,1,2,15,10,2,6,0,4,1,0,0,0,38,0,[1]
1184,2,2,11,9,2,0,5,2,0,0,0,0,38,1,[0]
1185,1,2,11,9,2,3,0,4,1,0,0,1,38,1,[0]
1186,1,2,8,11,2,0,5,4,0,0,0,0,38,1,[0]
1187,2,2,11,9,2,3,0,4,1,0,0,1,38,0,[1]
1188,1,2,11,9,2,0,5,4,0,0,0,0,38,0,[1]
1189,1,2,5,4,2,6,0,4,1,0,0,0,38,0,[1]
1190,1,1,8,11,0,12,4,1,1,0,0,0,38,0,[1]
1191,2,0,15,10,2,12,0,4,1,0,0,0,38,1,[0]
1192,1,2,9,13,4,11,1,4,1,0,0,0,38,0,[1]
1193,1,0,7,12,4,12,1,1,0,0,0,1,38,1,[0]
1194,1,2,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1195,0,2,5,4,2,4,0,4,1,1,0,1,38,0,[1]
1196,1,2,9,13,2,11,0,4,1,0,0,1,38,0,[1]
1197,1,4,9,13,2,3,0,4,1,0,0,1,38,0,[1]
1198,2,4,8,11,2,4,0,4,1,0,0,1,38,0,[1]
1199,2,4,9,13,2,9,0,4,1,0,0,0,38,1,[0]
1200,2,3,15,10,2,3,0,4,1,0,0,0,38,1,[0]
1201,1,2,11,9,2,4,0,4,1,0,0,1,38,1,[0]
1202,1,2,8,11,2,2,0,4,1,0,0,0,38,0,[1]
1203,2,2,11,9,2,11,5,4,0,0,0,0,38,0,[1]
1204,2,2,11,9,2,2,0,4,1,0,0,0,38,1,[0]
1205,2,4,15,10,2,7,0,4,1,0,0,0,38,0,[1]
1206,1,2,0,6,0,0,4,4,0,0,0,0,38,0,[1]
1207,1,1,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1208,1,2,7,12,2,4,0,1,1,0,0,0,38,0,[1]
1209,2,2,9,13,2,3,0,4,1,0,0,0,38,1,[0]
1210,1,2,9,13,0,11,4,2,0,0,0,0,38,1,[0]
1211,1,2,12,14,2,11,0,4,1,0,0,0,18,0,[1]
1212,0,1,11,9,2,2,0,4,1,1,0,1,10,1,[0]
1213,1,2,11,9,2,2,0,4,1,0,0,0,38,0,[1]
1214,1,0,11,9,2,6,0,4,1,0,0,0,38,0,[1]
1215,1,2,15,10,2,2,0,4,1,0,0,0,38,1,[0]
1216,1,1,12,14,2,9,0,4,1,0,0,1,38,0,[1]
1217,1,2,11,9,2,13,0,4,1,0,0,1,38,1,[0]
1218,1,2,15,10,2,11,0,4,1,0,0,0,38,0,[1]
1219,0,2,9,13,4,2,3,4,1,0,0,0,38,1,[0]
1220,1,2,9,13,2,9,0,2,1,0,0,0,38,1,[0]
